,pct_Pop_18_24_ACS_15_19,pct_Pop_25_44_ACS_15_19,pct_Pop_45_64_ACS_15_19,pct_Pop_65plus_ACS_15_19
9588,-0.5544845694262733,-0.5065504003706855,0.5960451258744353,0.840130892300332
33251,1.3944059831892854,0.07885604276917267,-1.1637112985604732,-0.594479958045247
31124,-0.2580664853757631,-1.3515238513178385,0.7386225054346444,1.1103583798900811
32626,1.9545661420248956,0.8368469325894135,-0.7516040781878144,-0.7585971756390214
47026,-0.7155306150915111,1.3532195970571177,-0.31020013598771506,-0.8420705880358549
67641,-0.2907424946411738,0.6187001919854096,0.3733900399858896,-0.39216304325292184
68720,-0.6245045892807246,-0.4609881064470642,0.2073752829637282,-0.945351250831937
253,-0.6735186031788404,-1.216217645120419,-1.068008673924168,0.8797453930988289
15077,-0.8835786627421941,0.022248344258007147,-0.17348210079299428,0.19215084352491243
70326,-0.13203044963775093,-0.059211514575133434,-0.4098089902010121,0.1482919319265764
24171,-0.6105005853098344,-0.40714175908278477,0.5472172561620349,0.6349843703081142
30377,-0.04800642581240959,-0.998070904516415,1.0198710349780697,0.9193598938973263
36993,0.2950916714744015,-0.7799241639124116,0.24253134915665708,0.10018860952840117
2064,-0.8042226402404826,-0.8102990265281589,-0.37074669443109126,0.5090668499128908
62501,-0.21138647213946227,-1.127854408420063,1.291353990579016,0.14687712832662983
7086,-1.0329547050983567,-0.9373211792849202,-0.560198828915205,2.2252236166477886
44654,0.15038363044186878,0.5013427682427491,-0.07973259094518555,-0.3398153100549077
16256,-0.7738806316368871,3.3814320144449748,-0.4039496458355238,-0.8562186240353181
58774,-0.13203044963775093,0.12579901226623671,1.21127628425068,-0.5180805636481454
71720,-0.09468643904871024,3.011410960762235,-0.6051204690506135,-1.0924908252263552
21921,-0.759876627665997,0.9307328715835416,-0.23598177402486675,-0.23370504005893294
73580,0.7385517972192593,-0.5645387744552938,-0.19496636346645033,0.7467538547038741
19879,-0.34442450986291967,-0.4858402667690393,0.7913566047240366,0.1879064327250738
16371,-1.4740808301813992,-1.3722339849194847,-0.3062939064107231,2.4629106214387733
9244,-0.5498165681026432,1.2027259595518245,0.6448729955868356,-0.6821977812419197
47691,1.4807640076764421,-1.1402804885810505,1.2522916948090963,-0.3143488452558736
19992,0.4724757217723446,-0.24974474371027622,-0.3023876768337312,-0.6638053344426172
41791,-0.7412046223714766,0.11751495882557805,1.1722139884807592,-0.816604123236821
22263,0.8692558342809013,-0.7191744386809168,-0.4566837451249161,-0.8519742132354792
5234,0.2740856655180662,-0.2773582551791373,-0.20668505219742614,0.6236659415085433
17752,-0.045672425150594595,0.07333334047540055,-0.47426177822138016,0.4751115635141785
5474,0.8669218336190864,1.7177179484460858,-0.8180099809966789,-1.112298075625604
54433,-0.7295346190624015,-0.5010276980769128,0.058938559038031565,1.3989783142791323
24349,-0.029334420517889245,-1.011877660250846,0.08042282171148761,0.6335695667081677
22726,-0.22305647544853763,-0.47341418660805173,0.18198479071328022,0.43408225911573506
38087,-0.7715466309750721,0.036055099992437466,-0.04457652475225737,-0.33132648845522966
16521,-0.2300584774339826,0.11751495882557805,0.38901495829385807,-0.2549270940581277
21113,6.975001565589048,0.47787128349421737,-2.036753609018191,-1.621627371606283
35932,-0.43545053567370634,1.0991752915435948,-1.1988673647534014,-1.078342789226892
37274,-0.49613455288089736,-0.7191744386809168,1.3226038271949527,0.15536594992630814
12615,0.017345592718411813,0.1340830657068949,-0.34144997260365134,-0.09788389446408512
43265,0.23440765426721052,-0.6473793088618777,0.12925069142388795,0.6562064243073089
49079,-0.881244662080379,-0.04126273212037378,0.560889059681507,-0.36245216765404903
49233,-0.2697364886848383,-0.3933350033483545,1.1038549708833982,-0.6128724048445494
6946,0.49114772706686494,-0.3532954117185058,-0.6539483387630137,-1.3075409724181974
54710,-0.7995546389168526,-1.7270676072943512,1.1155736596143748,2.4912066934376993
64958,-0.4564565416300417,-1.1623712977561396,1.3245569419834484,0.2048840759244294
61590,-0.3397565085392897,-0.5231185072520018,0.021829378056607063,-1.2198231492215252
37833,-0.32341850390658433,-0.6031976905116997,0.43979594279475404,0.4354970627156816
68055,-0.7015266111206209,0.12165698554590738,0.33628085900446514,-0.6015539760449787
52294,0.6802017806738833,0.4212635849830519,-0.5562925993382131,-0.4119702936521705
23425,-0.2370604794194278,-0.8530999693048935,1.555024487025978,0.2558170055224972
43874,-0.03867042316514921,-0.2552674460040483,0.6097169293939074,-0.11627634126338753
23909,0.17138963639820412,-0.3671021674529361,1.1663546441152708,-0.7812340332381627
27648,0.21573564897269018,-0.7440265990028918,0.5140143047576023,0.18507682552518068
11878,0.1130396198528281,0.9196874669959963,-0.06215455784872146,-0.3822594180532975
62902,0.1177076211764585,1.2482882534754451,-1.3023824485436897,-1.9017584843956563
20906,-1.2150067567199299,-0.5438286408536481,0.5179205343345943,0.8330568743006003
64316,-1.338708791796127,-0.18071096503812317,0.22495331606019228,0.01247078633172855
36907,-0.9045846686985295,-0.6459986332884344,0.6253418477018752,0.2671354343220681
70840,-1.3223707871634216,-0.4029997323624559,0.20932839775222453,0.9207746974972728
13274,0.019679593380226804,0.3066675123872776,-0.288715873314259,-0.9524252688316688
57480,-0.12736244831412094,-1.0160196869711746,2.3577546650978394,-0.6609757272427247
70561,-0.27673849067028344,0.1354637412803382,-0.20668505219742614,-0.9382772328322052
48071,-0.3560945131719948,-1.149945217595152,1.515962191256057,-0.10071350166397772
28231,0.5284917376559056,-0.48031756447526713,0.24643757873364902,-0.03846214326633926
7813,0.16438763441275914,0.3301389971358098,-0.0934043944646577,-0.6468276912432613
31190,0.6872037826593282,-0.18209164061156594,0.3030779076000332,-0.47988086644959443
54193,-0.44945453964459653,-0.3532954117185058,-0.0289516064442889,0.05491489433011856
48080,-1.0306207044365416,-0.5493513431474202,1.5315871095640263,1.1344100410891684
67313,1.6184700467235296,-1.3183876375552053,-0.45473063033641975,-0.32849688125533705
12948,-1.0586287123783222,-1.3211489887020913,1.7112736701056583,-0.14032800246247512
8578,-0.1390324516231963,-0.16690420930369235,-0.7008230936869178,0.1539511463263616
52237,0.08969961323467777,-0.31325582008865666,-0.3473093169691396,0.4949188139134272
28448,-0.31875050258295434,-0.774401461618639,0.814793982185989,0.5925402623097242
60596,0.15971963308912915,-0.7177937631074734,-0.21840374092840267,0.5401925291117098
50842,-0.300078497288434,-0.5562547210146356,0.6292480772788671,0.01530039353162115
14958,0.09436761455830775,0.7319155890077406,-0.2574660366983228,-0.08090625126472926
41685,0.026681595365671777,2.9244283996353215,-2.5660477167006106,-1.0245802524289316
20786,0.15738563242731418,0.25005981387611204,-1.907848032977454,-0.4770512592497016
7489,-0.2580664853757631,-0.0688762435892349,0.8655749666868849,-0.7840636404380553
35285,-1.0306207044365416,0.11751495882557805,0.7347162758576524,-0.311519238055981
26561,0.7548898018519643,-0.5700614767490659,-0.1285604606575859,-0.2959563984565714
613,0.9486118567826126,-0.42370986596410165,-0.026998491655793273,-0.34264491725480034
8849,0.5331597389795356,0.1879294130711744,-0.5465270253957328,-0.6326796552437979
39500,1.2496979421567531,-0.006745842784297253,-0.874650309863063,-0.1969201464603284
69414,-0.3257525045683993,1.166828394642305,-1.0523837556162003,-0.3101044344560347
68455,0.21573564897269018,0.5041041193896353,-0.3648873500656037,-0.8845146960342448
26093,-0.3327545065538445,-1.1692746756233545,1.3929159595808092,1.4555704582769853
49132,-1.1239807309091432,-2.1191794701521807,-0.5211365331452842,4.616241700557088
73109,-0.40277452640829564,1.1212661007186833,-0.16762275642750601,-0.2280458256591475
8672,-0.7715466309750721,0.628364920999511,-0.9059001464789993,-0.2676603264576449
6069,-0.7155306150915111,0.0981855007973756,0.2796405301380809,0.19498045072480505
42519,0.15038363044186878,-1.0450138740134791,1.830413672203915,-0.4515847944506677
3652,-0.3490925111865498,0.9583463830524022,-0.9664467049223755,-1.3259334192175
49109,0.24374365691447047,-1.0104969846774026,-0.1285604606575859,2.233712438247467
69101,0.787565811117375,0.7457223447421709,-1.5914434372410997,-0.9411068400320981
72128,-0.16470645890316163,-0.19313704519911068,-1.800426719610173,-0.9439364472319907
48304,-0.9092526700221595,0.02086766868456387,1.7268985884136276,0.5019928319131589
33837,-0.49613455288089736,-0.16690420930369235,0.3069841371770252,0.3690012935182037
58187,0.36044369000522253,-1.178939404637456,-0.7594165373417983,1.3551194026807962
4070,0.5028177303759399,-0.35743743843883463,0.10776642875043191,0.15112153912646897
50369,-0.40744252773192585,0.8727444974989328,-0.38051226837357144,0.29118709552115546
15648,-1.0749667170110273,-0.9442245571521356,-0.32777816908417917,2.5039399258372166
29826,0.35110768735796255,-0.46513013316739354,-0.636370305666549,0.16385477152598593
55487,-0.7715466309750721,-0.07992164817677964,0.7933097195125323,-0.6326796552437979
47746,-0.3280865052302143,-1.4854493819418155,1.8245543278384282,1.7526792142657148
46526,-0.4541225409682265,2.018705223456673,-1.714489668916349,-0.06958782246515861
65130,0.20173164500179983,-1.740874363028782,0.8851061145718453,2.286060171445482
4936,-0.8392326501677083,0.87136382192549,0.8108877526089964,0.0068115719319433495
49763,-0.6501785965606901,0.11061158095836314,0.5101080751806104,-0.3398153100549077
62001,0.7385517972192593,1.841978750055961,-1.2789450710817378,-1.540983566409342
69158,3.985146717803981,0.056765233594083676,-1.7965204900331813,-0.649657298443154
9978,0.4094577039033386,0.8920739555271358,0.5315923378540665,-0.8378261772360159
30241,-0.0736804330923749,0.07333334047540055,0.26792184140710507,-0.4756364556497553
39144,0.1550516317654992,4.040014262977315,1.0354959532860384,-1.8550699655974274
50218,0.9182698481790174,-0.23041528568207328,-0.5445739106072366,-0.18843132486065034
45012,1.3080479587021292,-0.6625667401697513,-0.15590406769653017,-0.6807829776419734
57719,-0.6291725906043546,0.704302077538879,0.48862381250715436,-0.46714763405007725
19649,0.012677591394781418,-0.7039870073730432,0.9769025096311578,0.12424027072748853
46351,-0.027000419856074254,-0.08958637719088111,0.3733900399858896,-0.33132648845522966
56546,0.41879370655059855,0.07195266490195727,-0.44105882681694764,0.6392287811079528
68683,-0.49613455288089736,-0.0012231404905251265,0.06870413298051177,-0.1544760384619384
65168,0.3464396860343322,-0.796492270793728,-0.6129329282045973,0.1709287895257177
30909,-0.21372047280127746,-0.1558588047161476,0.4358897132177621,0.3605124719185259
42402,0.052355602645637093,0.1064695542380338,-0.32777816908417917,-1.158986594423833
55337,-0.4587905422918567,-0.8530999693048935,1.3538536638108882,0.599614280309456
37993,0.9369418534735376,1.0563743487668598,-0.29652833246824295,-0.5407174212472866
54440,-0.05734242845966955,0.51514952397718,0.08042282171148761,-0.4685624376500238
23211,0.4397997125069339,-0.44027797284541853,1.1155736596143748,-0.7798192296382164
47456,0.4327977105214889,0.382604668926646,-0.5426207958187409,-0.6482424948432077
32941,-0.8345646488440783,-1.1154283282590753,0.41440545054430605,2.9241365950212765
10741,-0.7692126303132572,1.742570108768061,-1.3961319583914984,-0.5619394752464814
31054,0.9206038488408324,0.4254056117033807,1.2093231694621829,-0.38084461445335116
73710,1.5437820255454482,4.6419888129984885,-0.9371499830949356,-1.938543377994261
18205,-0.7365366210478465,-0.6101010683789151,-0.5875424359541487,1.1146027906899196
17811,0.2647496628708058,-0.7039870073730432,-0.4664493190673963,1.0028333062941597
46202,-0.13203044963775093,0.0843787450629448,0.8460438188019253,-0.5378878140473937
62909,-1.5020888381231798,-1.4150349276962195,1.3929159595808092,0.741094640304089
39015,1.1166599044332957,-0.2138471788007564,0.26206249704161677,-0.9057367500334399
12792,1.256699944142198,-0.059211514575133434,-0.4059027606240194,-0.3002008092564103
62417,0.25307965956173084,-0.4761755377549378,-0.9312906387294473,-0.1332539844627434
4894,0.6405237694230277,0.23349170699479516,-0.04848275432924931,-0.6185316192443346
26890,-0.2650684873612083,-0.2152278543741997,-0.5250427627222768,0.7227021935047863
56255,-1.0609627130401371,-0.08544435047055177,1.326510056771944,0.36617168631831115
3160,-0.9652686859057205,-0.6432372821415483,0.7991690638780204,1.05659584309212
69733,-1.0632967137019522,0.36603656204532914,0.4202647949097936,-0.10495791246381687
34779,-0.5194745594990476,-0.2718355528853647,1.0276834941320543,0.30250552432072636
36963,0.04301959999837713,-0.22351190781485789,-0.5133240739913003,0.10301821672829377
51336,-0.25106448339031817,0.05814590916752646,0.31870282590800103,0.45105990231509113
28765,0.3651116913288525,1.8751149638185949,-1.1519926098294966,-0.5958947616451933
46289,-0.9442626799493852,-0.43199391940475984,1.0120585758240859,0.1992248615246442
40749,0.06635960661652746,-0.40023838121556987,0.9729962800541658,-0.4006518648525999
4249,-0.6688506018552104,-0.8544806448783369,1.56869629054545,0.48501518871380284
12696,0.3371036833870722,0.027771046551779272,0.07846970692299128,-0.04695096486601706
41841,-0.06201042978329995,-0.17794961389123662,0.762059882896596,0.029448429531084654
13307,0.5191557350086452,-0.5921522859241549,1.5101028468905688,-0.2959563984565714
34046,-0.25106448339031817,-0.32568190024964416,0.7913566047240366,0.00964117913183595
56680,-0.5148065581754178,-0.948366583872465,0.6761228322027718,0.25440220192255114
50752,1.921890132759485,-0.7840661906327405,-0.8805096542285507,0.6293251559083285
8830,0.10837161852919812,-0.686038224918283,0.6878415209337476,-0.06675821526526576
16596,0.7432197985428893,0.2583438673167707,0.3421402033699534,-0.48554008084937966
27169,1.3500599706147998,-0.3022104155011124,-1.9976913132482708,-0.8137745160369283
17112,0.9859558673716533,-0.32153987352931535,-0.3062939064107231,-1.1971862916223839
59350,-0.16470645890316163,1.0094313792697962,-0.5465270253957328,-0.30444522005624947
13388,-0.34675851052473466,-1.1678940000499116,1.5120559616790659,0.544436939911549
17954,0.16205363375094414,-0.518976480531673,0.43003036885227386,0.3308015963196529
14587,0.28108766750351116,0.7484836958890569,-1.2262109717923457,-1.2325563816210423
45653,1.8985501261413342,-0.24836406813683293,0.11167265832742385,1.2546683470846067
61858,-0.2650684873612083,0.8741251730723756,-1.153945724617993,-1.3443258660168023
43329,1.7911860956978423,-0.4858402667690393,-1.1168365436365684,-0.18135730686091858
37375,-0.598830582000759,-0.4029997323624559,0.3987805322363376,0.8174940347011906
4742,0.5821737528776516,0.4226442605564947,1.164401529326775,-0.8760258744345668
68350,-0.8975826667130843,-0.8337705112766907,1.5061966173135775,0.7948571771020494
56144,-0.9115866706839745,-0.9594119884600092,-0.9488686718259114,3.44336951620158
6777,-1.3760528023851675,0.28457670321218853,0.8811998849948534,0.14687712832662983
44609,-1.1636587421599989,0.2818153520653025,-0.5738706324346772,-0.4784660628496479
56494,-0.6875226071497306,0.20587819552593403,-0.49769915568333256,-0.1771128960610797
24266,-0.8205606448731879,0.10232752751770445,0.4847175829301624,-0.636924066043637
57390,-1.0376227064219867,-0.23041528568207328,0.3909680730823537,1.7880493042643733
14066,5.69830320357622,-0.20280177421321166,-2.2476900061757603,-1.3627183128161044
1185,-0.14603445360864128,-0.15171677799581876,2.1331464644207982,-1.249534024820398
11519,-0.8462346521531534,-0.884855507494084,1.305025794098488,-0.04129175046623186
39888,-0.300078497288434,1.4843837765342087,0.025735607633599007,-1.4504361360127769
37974,0.41412570522696857,-0.6584247134494219,-0.5055116148373164,0.013885589931675102
22636,-0.23939448008124278,0.14512847029443965,-0.38051226837357144,-0.6977606208413292
7691,0.38845169794700324,0.8796478753661477,-0.607073583839109,-1.3542294912164266
65131,-0.9979446951711309,-1.473023301780828,-0.08168570573368118,2.9170625770215444
43687,0.29042367015077153,-0.5286412095457745,-0.011373573347824805,0.8415456959002781
31015,-0.423780532364631,-1.6718405843566289,2.2835363031349902,0.4694523491143933
61295,0.15971963308912915,0.1865487374977311,-0.4059027606240194,-1.3853551704152456
69869,-0.17170846088860658,-0.31325582008865666,-0.21840374092840267,0.3760753115179355
3066,0.21340164831087519,-0.7854468662061838,1.201510710308199,0.47369675991423243
45960,2.4937202949041697,-0.8876168586409701,-1.054336870404696,0.25723180912244376
32249,-0.591828580015314,-1.2548765611768242,0.8538562779559091,0.47935597431401766
59285,-0.7272006184005865,0.056765233594083676,-1.4371473689499148,-0.44309597285098967
47084,-0.4657925442773019,-0.2525060948571623,0.7308100462806605,-0.9651585012311857
48121,-0.5031365548663423,-0.7191744386809168,1.1976044807312078,-0.12052075206322643
13696,-0.9769386892147957,-1.8016240882602765,2.1780681045562056,2.39075563784151
27291,-0.0760144337541899,-0.7674980837514241,0.8265126709169648,0.193565647124859
57923,-0.3490925111865498,1.217913390859698,0.09995396959644802,-0.649657298443154
11358,-0.09468643904871024,-0.33534662926374564,-0.4488712859709322,-0.3454745244546929
66994,-0.5054705555281576,-0.042643407693817054,-0.29066898810275466,-0.7373751216398263
38333,0.7642258044992246,-0.8268671334094757,-0.413715219778004,-0.7048346388410609
33137,-0.5451485667790132,-0.35605676286539184,-0.20473193740893053,0.06340371592979636
33727,-0.9722706878911657,-1.7491584164694403,1.5003372729480893,1.923870449859221
54367,-0.7668786296514422,0.06504928703474186,0.027688722422095326,-0.3101044344560347
42676,-0.3817685204519603,1.217913390859698,-0.9195719499984715,-0.5987243688450862
5763,0.07102760794015743,0.22796900470102302,0.34995266252393725,0.047840876330386806
61155,-0.4681265449391169,0.12165698554590738,-0.01723291771331307,-0.5958947616451933
4137,-0.8649066574476738,0.46406452775978657,0.5726077484124829,-0.12617996646301188
47134,-0.029334420517889245,0.35637183303122766,0.13120380621238426,-0.8109449088370357
48777,-0.3911045230992205,0.8078527455471091,0.010110689325631231,0.41568981231643287
56945,1.6768200632689056,-1.4785460040746004,1.1136205448258791,1.7130647134672174
43114,1.6674840606216452,-0.10063178177842537,0.2796405301380809,-0.2959563984565714
52936,1.191347925611377,0.5648538446211301,-1.4586316316233707,-0.5789171184458375
30203,-0.8345646488440783,-0.15309745356926155,0.2347188900026725,0.2940167027210486
2015,2.0782681771010925,1.792274429412011,-1.8101922935526533,-1.2014307024222226
31316,-1.1473207375272936,-0.7233164654012462,1.5589307166029691,1.5277254418742485
18222,-1.0609627130401371,-0.44027797284541853,1.3519005490223928,1.137239648289061
28091,-0.15770445691771645,-0.730219843268461,0.3460464329469453,0.7439242475039816
28846,0.19006164169272446,1.1088400205576963,-1.7379270463783008,-0.816604123236821
25840,-0.18337846419768197,-0.793730919646842,1.215182513827671,0.06906293032958206
58845,0.4771437230959745,-0.5493513431474202,1.1526828405957987,0.35626806111868675
1407,1.0909858971533304,0.5441437110194839,-0.7144948972063899,-1.2396303996207738
31180,0.18539364036909448,-0.541067289706762,1.4632280919666654,0.1426327175267912
40223,-0.21605447346309245,-0.6680894424635234,-0.6969168641099258,0.4864299923137494
64105,-0.37009851714288516,1.2400042000347866,-0.04848275432924931,-0.5647690824463742
22592,-0.17871046287405176,0.4254056117033807,-0.47230866343288386,0.4779411707140711
20791,-0.04800642581240959,-0.6791348470510681,-0.6441827648205335,1.3848302782796689
68354,0.3721136933142979,0.34394575287024015,-0.6578545683400057,-0.298786005656464
9458,-0.08535043640145028,-0.4043804079358987,-0.1480916085425456,0.7934423735021028
12430,-1.0236187024510965,1.6887237614037813,-0.6773857162249655,-1.3811107596154069
66869,0.18539364036909448,0.21002022224626338,-1.5230844196437396,0.20346927232448334
57008,5.9457072737286145,0.3839853445000893,-2.3824549265819854,-1.545227977209181
3045,0.0826976112492328,0.6891146462310054,-1.6656617992039486,-1.266511668019754
72998,1.0629778892115498,0.1202763099724646,0.004251344960142969,-0.6256056372440664
68089,-0.16003845757953142,0.10232752751770445,0.21909397169470474,0.32514238191986766
2842,-0.08768443706326526,0.34532642844368344,-1.0953522809631124,0.2133728975241077
61658,-0.6641826005315802,-0.13791002226138796,-0.4312932528744681,0.8981378398981316
70891,-1.3503787951052022,-1.0602013053213526,0.5999513554514272,1.1103583798900811
37281,-0.5684885733971635,0.4198829094096086,0.1878441350787685,-1.0854168072266237
31243,-0.7015266111206209,-0.7316005188419044,0.8265126709169648,0.8005163915018346
7586,-0.43778453633552133,1.420872700155828,0.08042282171148761,-0.8972479284337618
3028,-0.5288105621463078,-0.2745969040322513,-0.15199783811953824,0.5118964571127833
61197,1.5904620387817487,-0.5562547210146356,0.2601093822531212,0.9448263586963602
33517,2.7387903643947493,2.3638741168174384,-1.5523811414711794,-1.5848424780076782
34929,2.185632207544584,-0.6211464729664593,-0.6988699788984214,-0.4926140988491114
